Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Loss	ClipFrac	Entropy	KL	Acc	MaxAcc	MinAcc	MaxTrialAcc	TestFinetuneAcc	TestFinetuneLoss	TestFinetuneParam	NumAlphaAdj	NumEstimations	NumEdgeTrav	NumIllegalEdgeTrav	NumAlphaAdjBeforeTrav	UniqueEdges	Time
63	1.2351413	0.73116297	2.7812693	0.2	200.0	-0.004043257	0.09605369	1.0074854	0.052110076	0.23425925	0.65000004	0.05	0.35000002	0.25	2.3706837	204.0	195.91667	2.25	4.0833335	0.0	41.909637	2.4166667	131.62931370735168
64	1.0581138	0.7369992	2.7115386	0.0	200.0	-0.005109647	0.088291265	0.94919854	0.052512247	0.29895833	0.65000004	0.1	0.4125	0.2	2.3885806	182.0	196.08333	2.0	3.9166667	0.0	34.29038	2.2083333	136.33223295211792
65	1.9879875	1.2567358	4.3161907	0.2	187.20833	-0.01166996	0.13642901	1.1203237	0.068068646	0.325	0.75	0.0	0.48333332	0.6	2.149915	161.0	179.5	3.0833333	7.7083335	0.0	31.073145	3.4583333	145.0266752243042
66	1.7861525	0.87822944	3.8788972	0.44705883	197.125	-0.0069118	0.13339916	1.1543406	0.066864386	0.30352116	0.55	0.05	0.34444442	0.35	2.3807206	210.0	189.375	2.9583333	7.75	0.0	26.584036	3.0833333	140.93629574775696
67	1.9302968	1.2699635	4.4786134	0.2	193.875	-0.00028117248	0.15650398	1.3617932	0.07828937	0.35000002	0.7	0.05	0.45833337	0.25	2.339427	189.0	186.0	3.0	7.875	0.0	28.615583	3.2083333	134.84581470489502
68	1.5344604	1.1036365	3.992437	0.0	191.58333	-0.005582375	0.14972527	1.376554	0.077018805	0.33474576	0.65000004	0.0	0.41000003	0.15	2.6369843	174.0	184.5	2.4583333	7.0833335	0.0	33.76946	2.7083333	128.2859070301056
69	1.9677515	1.1254351	4.208421	0.2	196.83333	-0.0006741574	0.13721955	1.3595843	0.06223671	0.25675675	0.5	0.05	0.37142855	0.35	2.5364578	167.0	189.70833	3.0833333	7.125	0.0	27.671852	3.3333333	142.34580445289612
70	1.3758111	0.9023404	3.6888888	0.0	196.20833	-0.013291526	0.11628606	1.3004705	0.07073306	0.2622807	0.45000002	0.05	0.2857143	0.35	2.276381	167.0	190.0	2.375	6.2083335	0.0	38.379498	2.5833333	127.14293241500854
71	1.2817135	0.8657993	3.9368422	0.2	199.5	-0.02028286	0.12705329	1.2476772	0.07879972	0.28301886	0.65000004	0.05	0.36875	0.35	2.179045	194.0	194.875	2.2083333	4.625	0.0	40.391644	2.3333333	123.63500165939331
72	2.0043561	1.1006056	4.2485714	0.2	194.66667	-0.012541711	0.115899734	1.2648858	0.07965093	0.3162162	0.8	0.1	0.43124998	0.3	2.2596307	112.0	186.375	3.0833333	8.291667	0.0	23.269873	3.2916667	136.06833386421204
