Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Acc	MaxAcc	MinAcc	MaxTrialAcc	MaxMaxTrialAcc	MinMaxTrialAcc	TestFinetuneAcc	TestFinetuneLoss	TestFinetuneParam	NumAlphaAdj	NumEstimations	NumEdgeTrav	NumIllegalEdgeTrav	NumAlphaAdjBeforeTrav	UniqueEdges	Time
255	3.2905302	1.3109007	5.2571425	0.0	126.416664	0.55918366	0.95	0.2	0.7250001	0.95	0.5	0.5	1.5791645	257.0	118.0	4.0833335	8.416667	0.0	7.4455657	5.0833335	129.29050946235657
256	3.2475598	1.3298637	4.6017094	0.2	133.83333	0.53150004	0.90000004	0.05	0.6611111	0.90000004	0.4	0.4	1.7336595	210.0	124.666664	4.1666665	9.166667	0.0	11.710038	5.375	130.5771839618683
257	3.3599942	1.6476985	4.96704	0.0	140.625	0.621875	0.95	0.2	0.72499996	0.95	0.2	0.5	1.4956363	218.0	132.08333	4.0	8.541667	0.0	9.930509	4.8333335	129.97423267364502
258	3.8028371	0.8840997	4.7809525	0.90000004	115.333336	0.56576574	0.90000004	0.2	0.65	0.90000004	0.25	0.25	2.0734494	235.0	105.833336	4.625	9.5	0.0	11.053317	5.4583335	135.67276287078857
259	3.7709742	0.94786286	4.7504764	0.7764706	117.541664	0.5261261	0.85	0.15	0.6625	0.85	0.25	0.3	1.9973396	223.0	107.458336	4.625	10.083333	0.0	9.151993	5.5833335	138.9533884525299
260	3.2785308	1.4360862	5.1	0.2	130.29167	0.59846944	0.95	0.25	0.7	0.95	0.45000002	0.45000002	1.8641424	247.0	121.333336	4.0833335	8.958333	0.0	9.135554	5.375	130.00151681900024
261	3.1530209	1.4069395	4.7128205	0.6	154.16667	0.5701031	0.90000004	0.25	0.6875	0.90000004	0.4	0.5	1.4660827	203.0	145.20833	4.0416665	8.958333	0.0	12.9978895	5.125	133.04427814483643
262	3.1922643	1.304424	4.5155554	0.2	134.91667	0.5070707	0.8	0.15	0.56	0.8	0.35	0.45000002	1.9704376	285.0	125.666664	4.125	9.25	0.0	13.429047	5.3333335	129.88369917869568
263	3.544892	1.4517157	5.308889	0.0	120.75	0.64	0.95	0.3	0.70625	0.95	0.3	0.65000004	1.1546671	229.0	111.875	4.1666665	8.875	0.0	9.667595	5.1666665	132.03075003623962
264	3.5208988	1.404191	5.02357	0.2	147.875	0.6148515	1.0	0.25	0.78571427	1.0	0.55	0.55	1.421119	208.0	137.16667	4.2083335	10.708333	0.0	10.707643	5.375	132.3268277645111
265	3.753479	1.0293102	4.68	1.1809524	126.291664	0.55545455	0.85	0.25	0.6272728	0.85	0.3	0.55	1.6700712	234.0	115.125	4.5833335	11.166667	0.0	9.396333	5.6666665	137.06556153297424
266	3.2880847	1.2034352	4.48	0.2	126.291664	0.5676471	0.85	0.2	0.7	0.85	0.4	0.55	1.3360603	227.0	117.916664	4.25	8.375	0.0	9.20549	5.1666665	132.7111496925354
267	3.0510204	1.3031278	4.5850983	0.48000002	142.66667	0.4851064	0.90000004	0.1	0.5625	0.90000004	0.15	0.45000002	1.569627	261.0	132.83333	3.9166667	9.833333	0.0	7.037211	5.1666665	129.46008610725403
268	3.312886	1.1613805	4.9360194	0.6	121.583336	0.564423	0.95	0.2	0.6625	0.95	0.25	0.35	1.910723	202.0	111.75	4.3333335	9.833333	0.0	7.079661	5.4583335	135.97723627090454
269	3.5333471	1.0677919	4.7412586	0.8	135.875	0.56523806	0.90000004	0.15	0.6785714	0.90000004	0.45000002	0.5	1.9510593	202.0	125.25	4.375	10.625	0.0	10.997643	5.5416665	135.27293014526367
270	3.4776146	1.316638	4.8355556	0.0	123.5	0.60343134	0.90000004	0.25	0.7285714	0.90000004	0.6	0.55	1.6199856	182.0	114.916664	4.25	8.583333	0.0	9.560443	5.0833335	133.01143074035645
271	3.3745205	1.5481458	4.8755555	0.0	139.70833	0.5857143	0.85	0.1	0.66875	0.85	0.4	0.4	2.4265711	237.0	130.70833	4.0833335	9.0	0.0	16.369246	5.2083335	131.52122449874878
272	3.3784199	1.3978294	4.778413	0.2	140.58333	0.557	0.90000004	0.15	0.6875	0.90000004	0.5	0.45000002	1.5234828	168.0	130.58333	4.1666665	10.0	0.0	11.6576605	5.4166665	129.501620054245
273	3.255026	1.3771702	4.714286	0.0	151.58333	0.5500001	0.90000004	0.15	0.6666667	0.90000004	0.25	0.5	1.9707505	200.0	142.29167	4.125	9.291667	0.0	13.879172	5.375	132.74669766426086
274	3.274336	1.2054443	4.6476192	0.88	142.625	0.46930695	0.90000004	0.15	0.64	0.90000004	0.35	0.45000002	1.579147	244.0	133.45833	4.2083335	9.166667	0.0	10.973317	5.375	131.05887246131897
275	3.2381203	1.25235	4.7164407	0.0	129.45833	0.50252527	0.85	0.1	0.6444444	0.85	0.45000002	0.55	1.956764	216.0	120.375	4.125	9.083333	0.0	10.857091	5.125	136.3570499420166
276	3.8435829	1.2224033	5.3987303	0.44705883	107.041664	0.57453704	0.95	0.2	0.71250004	0.95	0.35	0.4	1.8456924	182.0	98.583336	4.5	8.458333	0.0	10.222728	5.1666665	137.33826088905334
277	3.9513938	0.8375524	4.795238	1.5	119.125	0.61964285	0.95	0.2	0.675	0.95	0.2	0.4	2.0118217	163.0	109.25	4.6666665	9.875	0.0	9.543198	5.5833335	134.76417875289917
278	3.4871604	1.3468473	4.5930157	0.0	119.833336	0.59460783	0.90000004	0.1	0.67999995	0.90000004	0.35	0.4	1.9063746	223.0	111.333336	4.25	8.5	0.0	10.307534	5.0833335	133.93624019622803
279	3.7348511	1.111302	4.7011223	0.64615387	114.541664	0.55825686	0.85	0.2	0.6333334	0.85	0.25	0.5	1.4115881	232.0	104.0	4.5416665	10.541667	0.0	11.2606	5.875	133.80075001716614
280	4.1056576	0.45242962	4.8120637	2.952381	124.666664	0.63162386	0.95	0.3	0.7083333	0.95	0.35	0.55	1.5220598	190.0	114.041664	4.875	10.625	0.0	11.163312	5.9166665	139.84353470802307
281	3.071377	1.5650445	4.828205	0.0	135.79167	0.6258242	0.90000004	0.1	0.69166666	0.90000004	0.4	0.5	1.5771282	259.0	127.958336	3.7916667	7.8333335	0.0	11.116832	4.9166665	126.77425003051758
282	3.9359148	0.82747334	4.866667	0.96000004	112.708336	0.6482301	0.95	0.35	0.7777778	0.95	0.45000002	0.45000002	1.4247411	184.0	103.708336	4.7083335	9.0	0.0	10.320847	5.5	135.163964509964
283	3.1452549	1.3819385	5.109899	0.6	146.70833	0.59578943	0.90000004	0.2	0.65	0.90000004	0.25	0.4	1.5448321	241.0	138.45833	3.9583333	8.25	0.0	12.851741	5.125	131.08445286750793
284	3.4611664	1.0352067	4.571429	0.2	149.16667	0.61504847	0.90000004	0.1	0.6722222	0.90000004	0.3	0.45000002	1.6189629	261.0	140.25	4.2916665	8.916667	0.0	12.682256	5.3333335	133.55677771568298
285	2.8768933	1.6835374	4.7766414	0.0	135.33333	0.57215905	0.75	0.2	0.62	0.75	0.2	0.7	1.2945151	259.0	126.541664	3.6666667	8.791667	0.0	10.160737	4.5	124.98089456558228
286	3.6990855	0.9290692	5.078788	0.6	120.833336	0.59636366	0.85	0.15	0.6277778	0.85	0.35	0.7	1.3707081	196.0	110.5	4.5833335	10.333333	0.0	8.210171	5.7916665	136.06858468055725
287	3.1492777	1.4274642	4.942222	0.2	124.625	0.58489585	0.90000004	0.25	0.7	0.90000004	0.45000002	0.4	2.0927346	164.0	116.5	4.0	8.125	0.0	18.6159	5.0	128.55263471603394
288	4.2214003	0.51007044	5.002139	2.9155555	108.0	0.5826272	1.0	0.25	0.7388889	1.0	0.4	0.3	2.0726283	173.0	97.583336	4.9166665	10.416667	0.0	9.3307085	6.3333335	140.15992212295532
289	3.414449	1.2691599	4.660451	0.0	139.5	0.50441176	0.85	0.2	0.5888889	0.85	0.3	0.35	1.9456251	243.0	130.125	4.25	9.375	0.0	14.523773	5.25	135.835613489151
290	3.655927	1.4588624	4.7685714	0.0	116.458336	0.58221155	0.95	0.15	0.7277778	0.95	0.45000002	0.6	1.5856864	203.0	107.458336	4.3333335	9.0	0.0	8.022368	5.0833335	133.37267637252808
291	3.4789689	1.256929	4.8628573	0.2	126.416664	0.56346154	0.85	0.15	0.59375	0.85	0.2	0.15	2.2715626	209.0	115.333336	4.3333335	11.083333	0.0	13.215434	5.9166665	131.77399468421936
292	3.4596949	1.1727643	4.8085713	0.2	137.70833	0.59126216	0.95	0.2	0.65625	0.95	0.35	0.3	1.9607834	220.0	127.958336	4.2916665	9.75	0.0	10.2057905	5.625	137.5037567615509
293	3.1650074	1.3737321	4.8984127	0.2	138.54167	0.65157896	0.95	0.15	0.70625	0.95	0.45000002	0.5	1.7417797	231.0	129.5	3.9583333	9.041667	0.0	9.447816	5.0416665	134.4721565246582
294	3.4474285	1.456631	5.0666666	0.0	128.20833	0.5901961	0.95	0.2	0.68	0.95	0.25	0.45000002	1.6956961	170.0	118.916664	4.25	9.291667	0.0	11.990532	5.0	131.2840859889984
295	3.20946	1.3380952	4.830303	0.64000005	142.54167	0.63	0.90000004	0.3	0.74375004	0.90000004	0.55	0.5	1.9135195	159.0	133.20833	3.9583333	9.333333	0.0	9.705827	4.875	133.12416887283325
296	3.7612677	1.1449414	4.7555556	0.0	122.833336	0.60140187	0.90000004	0.2	0.68333334	0.90000004	0.4	0.4	1.7085273	192.0	113.708336	4.4583335	9.125	0.0	10.060871	5.5	137.69702410697937
297	3.4652517	1.3047628	4.786667	0.0	125.375	0.5397058	0.85	0.15	0.6166666	0.85	0.3	0.4	1.9122951	229.0	116.5	4.25	8.875	0.0	9.5265045	5.2083335	132.19709372520447
298	3.0916398	1.4775357	4.773016	0.0	147.125	0.55106384	0.90000004	0.2	0.69	0.90000004	0.35	0.5	2.0007956	185.0	136.375	3.9166667	10.75	0.0	11.714333	5.125	131.34576511383057
299	3.0789747	1.6272846	5.0133333	0.0	147.54167	0.5681818	0.95	0.2	0.7222222	0.95	0.45000002	0.45000002	1.7254941	194.0	139.5	3.6666667	8.041667	0.0	13.012395	4.3333335	124.24961924552917
300	3.3688707	1.3341377	5.022338	0.2	143.95833	0.5625	0.90000004	0.2	0.62142855	0.90000004	0.35	0.55	1.7764212	259.0	134.75	4.1666665	9.208333	0.0	12.850522	5.2916665	133.55460858345032
301	3.1413271	1.2291398	4.7423754	0.0	145.625	0.53622454	0.8	0.25	0.61875	0.8	0.25	0.4	2.0685525	218.0	136.16667	4.0833335	9.458333	0.0	9.121495	5.4166665	120.37036967277527
302	3.565273	1.0628197	4.82	1.08	126.416664	0.5680953	1.0	0.05	0.6277778	1.0	0.2	0.75	1.4411325	211.0	116.708336	4.375	9.708333	0.0	8.067969	5.5416665	122.27573537826538
303	3.7067697	1.180449	4.8091574	0.5	123.166664	0.5816514	0.95	0.15	0.68636364	0.95	0.35	0.5	1.5782653	176.0	113.875	4.5416665	9.291667	0.0	10.86276	5.5	131.28985261917114
304	3.3748543	1.2002023	4.909524	0.96	136.45833	0.5203883	0.85	0.2	0.6625	0.85	0.3	0.5	1.6809292	222.0	127.458336	4.2916665	9.0	0.0	12.097949	5.375	121.9999897480011
305	3.3110569	1.3291807	4.5266666	0.0	137.91667	0.55151516	0.85	0.1	0.66999996	0.85	0.45000002	0.65000004	1.2803366	192.0	128.29167	4.125	9.625	0.0	9.564073	5.2083335	118.30672407150269
306	3.4131057	1.4627213	4.972525	0.0	155.33333	0.52602047	0.90000004	0.25	0.5833334	0.90000004	0.25	0.35	2.0613914	178.0	145.5	4.0833335	9.833333	0.0	10.325282	5.125	123.16763710975647
307	3.7903068	0.8559914	4.824087	1.3176471	135.5	0.57589287	0.90000004	0.15	0.76666665	0.90000004	0.7	0.6	1.4363163	185.0	126.458336	4.6666665	9.041667	0.0	13.480977	5.3333335	131.35400795936584
308	3.59731	0.9919436	4.7194805	1.4051948	145.375	0.56745285	0.85	0.15	0.675	0.85	0.4	0.45000002	1.913728	178.0	134.08333	4.4166665	11.291667	0.0	9.878445	5.7083335	124.53062844276428
309	3.682518	0.86313957	4.569231	1.7294117	135.375	0.5586363	0.85	0.15	0.59	0.85	0.15	0.55	1.7202584	193.0	125.166664	4.5833335	10.208333	0.0	11.88222	5.75	127.20695781707764
310	3.2654912	1.1659381	4.6343436	0.0	135.08333	0.5856436	0.90000004	0.25	0.74375004	0.90000004	0.55	0.7	1.0787054	161.0	125.75	4.2083335	9.333333	0.0	9.337939	5.25	123.76514220237732
311	3.8361242	1.1163653	5.195238	0.9714286	123.833336	0.5686364	0.90000004	0.05	0.6222222	0.90000004	0.3	0.55	1.640304	222.0	113.75	4.5833335	10.083333	0.0	11.990184	5.9166665	125.60696291923523
312	3.3255608	1.0319036	4.509366	0.97777784	149.04167	0.5330097	0.85	0.2	0.5785714	0.85	0.2	0.65000004	1.2527738	186.0	138.95833	4.2916665	10.083333	0.0	12.09095	5.4583335	122.99944925308228
313	3.2792866	1.373349	4.742857	0.2	150.58333	0.59791666	0.95	0.25	0.7428571	0.95	0.45000002	0.6	1.3388268	206.0	142.125	4.0	8.458333	0.0	14.134938	5.2083335	120.78865480422974
314	3.64464	1.3856611	5.56	0.2	133.70833	0.6433334	1.0	0.3	0.74444443	1.0	0.4	0.7	1.1746151	161.0	124.041664	4.375	9.666667	0.0	11.0471115	5.875	128.58743953704834
315	3.249051	1.4859318	4.664835	0.2	131.33333	0.5551546	0.90000004	0.1	0.65	0.90000004	0.35	0.75	1.0569704	194.0	122.041664	4.0416665	9.291667	0.0	9.125545	5.1666665	119.2301082611084
316	3.2371168	1.2519276	4.567576	0.85714287	139.83333	0.5530612	0.95	0.1	0.6777777	0.95	0.4	0.75	1.2051966	153.0	129.625	4.0833335	10.208333	0.0	10.280718	5.3333335	127.33103251457214
317	3.404729	1.3917552	4.5093303	0.0	119.583336	0.5311882	0.8	0.2	0.6111111	0.8	0.35	0.5	1.6976328	184.0	110.958336	4.2083335	8.625	0.0	7.8359466	5.0833335	121.37357020378113
318	3.1132355	1.4430084	4.8650794	0.0	148.75	0.54114586	0.85	0.2	0.6857143	0.85	0.5	0.55	1.3632463	207.0	140.5	4.0	8.25	0.0	13.206916	4.875	118.55046892166138
319	3.4815433	1.4490112	4.826667	0.2	125.041664	0.5611651	0.95	0.15	0.605	0.95	0.2	0.45000002	1.784498	189.0	116.291664	4.2916665	8.75	0.0	16.136866	5.0416665	124.07426381111145
320	3.5505974	1.3063234	5.0761905	0.6285714	131.125	0.5975728	0.95	0.2	0.66999996	0.95	0.2	0.45000002	1.7767702	200.0	122.666664	4.2916665	8.458333	0.0	13.879268	5.2916665	125.29769515991211
321	3.227805	1.3621099	4.7873015	0.0	137.75	0.53724486	0.85	0.15	0.6714286	0.85	0.4	0.45000002	1.8932579	223.0	128.54167	4.0833335	9.208333	0.0	10.527172	5.5416665	122.42267608642578
322	2.873048	1.6300038	4.8080807	0.0	142.58333	0.54367816	0.90000004	0.1	0.64	0.90000004	0.25	0.4	1.6025108	186.0	135.54167	3.625	7.0416665	0.0	11.487015	4.2916665	112.68220567703247
323	3.6063101	1.1803604	5.1272726	0.8	122.375	0.52803737	0.90000004	0.15	0.61111116	0.90000004	0.2	0.35	1.9414479	214.0	112.416664	4.4583335	9.958333	0.0	8.383346	5.4166665	128.16951251029968
324	3.0071113	1.7281582	5.1696973	0.2	142.125	0.602809	0.90000004	0.2	0.73333335	0.90000004	0.55	0.3	2.026833	178.0	133.91667	3.7083333	8.208333	0.0	10.160811	4.7083335	116.83274817466736
325	3.3779895	1.4018909	5.1515155	0.0	123.75	0.58585864	0.90000004	0.2	0.69285715	0.90000004	0.35	0.6	1.536031	194.0	114.041664	4.125	9.708333	0.0	9.075363	5.2083335	121.77377223968506
326	3.8938313	0.92489606	5.143492	1.4063492	119.541664	0.5611607	0.90000004	0.2	0.64000005	0.90000004	0.25	0.7	1.2567484	183.0	109.875	4.6666665	9.666667	0.0	11.439752	5.8333335	130.0571265220642
327	3.1146348	1.6668183	4.9142857	0.0	140.08333	0.56774193	0.90000004	0.25	0.7583334	0.90000004	0.55	0.6	1.4247463	190.0	130.125	3.875	9.958333	0.0	8.272293	4.8333335	121.76914858818054
328	3.7268088	1.1959498	5.0285716	0.56	124.916664	0.606542	0.95	0.2	0.6642857	0.95	0.45000002	0.7	1.2749127	198.0	114.5	4.4583335	10.416667	0.0	10.181721	5.3333335	124.90983176231384
329	3.3217201	1.4491764	4.964719	0.2	140.0	0.6237374	0.85	0.25	0.625	0.85	0.35	0.45000002	1.6441138	156.0	130.83333	4.125	9.166667	0.0	15.339222	5.0416665	123.07776522636414
330	3.824487	1.0355328	4.7718616	0.2	117.958336	0.52901787	0.90000004	0.1	0.7	0.90000004	0.4	0.55	1.4867103	215.0	108.416664	4.6666665	9.541667	0.0	14.673729	5.7916665	130.85920882225037
331	3.362069	1.1770499	4.6993937	0.61333334	126.166664	0.5872549	0.95	0.2	0.7285714	0.95	0.4	0.5	1.4301794	233.0	117.5	4.25	8.666667	0.0	10.124541	5.6666665	126.1277220249176
332	3.3884785	1.4002072	4.717094	0.0	133.54167	0.59343433	0.90000004	0.15	0.675	0.90000004	0.3	0.65000004	1.0615985	214.0	125.458336	4.125	8.083333	0.0	10.204768	5.0	124.2480788230896
333	3.4435387	1.3792069	4.6444445	0.0	125.0	0.5425742	0.85	0.2	0.65500003	0.85	0.25	0.45000002	1.5521227	194.0	117.0	4.2083335	8.0	0.0	11.48558	4.8333335	129.05025792121887
334	3.3349113	1.4911895	4.944661	0.2	129.41667	0.5964286	0.90000004	0.2	0.63571435	0.90000004	0.35	0.6	1.5635307	186.0	121.375	4.0833335	8.041667	0.0	13.056058	5.125	125.59282898902893
335	3.283802	1.4228861	4.472439	0.0	128.91667	0.543	0.90000004	0.1	0.70000005	0.90000004	0.35	0.6	1.4973948	170.0	120.75	4.1666665	8.166667	0.0	9.486118	5.125	123.08430814743042
336	3.9378843	0.9007367	4.642424	0.6857143	99.208336	0.59469026	0.90000004	0.3	0.70000005	0.90000004	0.55	0.35	2.38248	140.0	88.666664	4.7083335	10.541667	0.0	7.295357	5.9166665	130.8932285308838
337	3.6118453	1.2902176	4.7460318	0.0	103.125	0.57616824	0.90000004	0.2	0.65555555	0.90000004	0.2	0.35	1.711846	218.0	94.875	4.4583335	8.25	0.0	8.707849	5.3333335	132.2645251750946
338	3.6041954	1.27236	4.8184705	0.2	114.916664	0.609434	0.95	0.15	0.7785715	0.95	0.55	0.65000004	1.1654265	222.0	105.083336	4.4166665	9.833333	0.0	9.090416	5.625	128.6678659915924
339	3.5664444	0.9895033	5.0174894	0.86153847	110.416664	0.56055045	0.85	0.1	0.57857144	0.85	0.1	0.35	2.111161	214.0	101.375	4.5416665	9.041667	0.0	12.201687	5.625	125.14108896255493
340	3.3636854	1.2848934	4.8920264	0.93333334	133.25	0.59653467	0.95	0.25	0.71500003	0.95	0.4	0.5	1.9402914	225.0	124.833336	4.2083335	8.416667	0.0	12.206833	5.125	126.72954559326172
341	3.4245446	1.4540677	4.7786946	0.2	140.83333	0.547449	0.85	0.2	0.65	0.85	0.35	0.6	1.6280167	213.0	131.83333	4.0833335	9.0	0.0	13.296954	4.9166665	124.95536351203918
342	3.2446282	1.2249799	4.699524	0.65000004	139.41667	0.53608245	0.8	0.15	0.63	0.8	0.35	0.65000004	1.3400233	196.0	130.25	4.0416665	9.166667	0.0	11.028328	4.9583335	123.61135601997375
343	3.4784634	1.4389946	5.133333	0.0	129.54167	0.628	1.0	0.3	0.81666666	1.0	0.65000004	0.5	1.4688252	172.0	119.708336	4.1666665	9.833333	0.0	8.9410715	5.5	130.352445602417
344	3.8192482	1.0396066	4.9374127	0.6666667	118.708336	0.59909093	0.95	0.15	0.7055556	0.95	0.45000002	0.6	1.1810441	183.0	108.791664	4.5833335	9.916667	0.0	9.030523	5.7083335	132.44891905784607
345	2.9243145	1.6383858	4.9042425	0.0	140.75	0.5576923	0.90000004	0.15	0.73	0.90000004	0.45000002	0.4	1.7341293	140.0	132.58333	3.7916667	8.166667	0.0	11.553037	5.0416665	122.52888941764832
346	3.1342695	1.368405	4.840404	0.0	138.20833	0.6	0.85	0.25	0.6785714	0.85	0.5	0.5	1.7601563	218.0	129.25	3.9166667	8.958333	0.0	9.3465605	5.125	119.23694443702698
347	3.44057	1.2829728	4.7412696	0.8363636	127.25	0.557767	0.95	0.1	0.6318181	0.95	0.3	0.6	1.5582798	204.0	117.791664	4.2916665	9.458333	0.0	17.510038	5.3333335	128.4204137325287
348	3.6560009	1.110657	4.8	0.2	129.16667	0.55188674	0.85	0.15	0.67777777	0.85	0.35	0.4	1.6750538	180.0	118.708336	4.4166665	10.458333	0.0	8.6363	5.625	129.44232511520386
349	3.5742238	1.1219362	4.9561906	0.2	145.41667	0.64238095	1.0	0.2	0.77500004	1.0	0.55	0.25	2.2343125	188.0	136.125	4.375	9.291667	0.0	12.493453	5.3333335	132.1711573600769
350	3.457311	1.2438291	4.861961	0.0	120.041664	0.5671569	0.85	0.15	0.60714287	0.85	0.4	0.75	0.9984711	212.0	110.5	4.25	9.541667	0.0	7.682012	5.5	124.85303378105164
351	3.4645443	1.3083762	4.8436365	0.0	124.208336	0.5725962	0.85	0.15	0.675	0.85	0.3	0.4	2.2912133	212.0	115.25	4.3333335	8.958333	0.0	8.425733	5.0416665	134.6572117805481
352	3.5645306	1.08664	4.792541	1.0352942	140.54167	0.58915097	0.90000004	0.2	0.66666675	0.90000004	0.4	0.65000004	1.0510371	204.0	131.41667	4.4166665	9.125	0.0	12.149845	5.3333335	170.0244357585907
353	3.6724262	1.0463415	4.8327274	1.1999999	119.0	0.5288991	0.85	0.15	0.6714286	0.85	0.5	0.3	1.7330891	145.0	109.5	4.5416665	9.5	0.0	11.971405	5.625	142.31969261169434
354	3.5509462	1.1972109	4.944762	0.0	130.0	0.5975961	0.90000004	0.25	0.6857143	0.90000004	0.45000002	0.6	1.5346477	201.0	120.833336	4.3333335	9.166667	0.0	9.282792	5.4583335	125.79642343521118
355	3.406804	1.5413443	5.2974358	0.0	138.58333	0.63645834	0.95	0.2	0.73888886	0.95	0.45000002	0.45000002	1.5510863	186.0	130.375	4.0	8.208333	0.0	9.41892	4.9166665	122.64787411689758
356	3.9056828	1.0758487	5.004693	0.6666666	100.875	0.61500007	0.95	0.1	0.6666667	0.95	0.3	0.4	1.849692	196.0	90.416664	4.5833335	10.458333	0.0	7.874222	6.2083335	130.11503386497498
357	3.5282223	1.2539945	4.969697	0.2	132.875	0.5576923	0.85	0.2	0.63750005	0.85	0.25	0.25	2.8083642	221.0	123.25	4.3333335	9.625	0.0	9.248131	5.6666665	127.86202096939087
358	3.700259	1.2007545	4.886349	0.54545456	127.666664	0.5263889	0.8	0.2	0.69166666	0.8	0.55	0.35	2.1086292	186.0	117.958336	4.5	9.708333	0.0	11.383408	5.75	130.5968313217163
359	3.6686184	0.9310011	4.881612	1.7555555	128.125	0.6138889	0.90000004	0.2	0.76666665	0.90000004	0.65000004	0.45000002	1.7249092	179.0	118.416664	4.5	9.708333	0.0	10.023215	5.5833335	130.1242871284485
360	3.416152	1.3977917	4.9466667	0.0	144.20833	0.64141417	0.95	0.3	0.7625	0.95	0.4	0.6	1.3932756	167.0	135.5	4.125	8.708333	0.0	14.79568	5.375	129.69106364250183
361	3.604901	1.3834939	4.8711114	0.0	111.708336	0.6427185	0.95	0.25	0.69285715	0.95	0.4	0.7	1.2585857	196.0	102.875	4.2916665	8.833333	0.0	8.718804	5.25	127.99657678604126
362	3.6740773	1.3444539	4.897143	0.0	122.916664	0.6201923	0.95	0.1	0.76666665	0.95	0.5	0.5	1.3335662	227.0	113.291664	4.3333335	9.625	0.0	8.677444	5.4166665	130.88020253181458
363	3.5841053	1.423797	4.958486	0.6	118.25	0.6216346	0.95	0.15	0.71666664	0.95	0.5	0.6	1.2824665	211.0	108.666664	4.3333335	9.583333	0.0	9.337368	5.4583335	126.57938575744629
364	3.6463337	1.0131434	4.8568625	1.4068376	130.04167	0.60747665	1.0	0.15	0.82000005	1.0	0.6	0.45000002	1.3244902	243.0	120.791664	4.4583335	9.25	0.0	10.253003	5.625	126.37719893455505
365	3.791855	1.1031055	4.7743587	0.0	137.95833	0.62264144	0.95	0.1	0.75555557	0.95	0.45000002	0.5	1.5017773	223.0	128.33333	4.4166665	9.625	0.0	11.5849	5.6666665	127.80513119697571
366	3.2934828	1.2170224	4.686667	0.84705883	134.16667	0.56287134	0.90000004	0.15	0.6454546	0.90000004	0.2	0.4	2.0119977	223.0	125.208336	4.2083335	8.958333	0.0	11.866506	5.3333335	126.58306956291199
367	3.5534642	1.4385152	4.94	0.0	122.166664	0.6247525	1.0	0.25	0.66999996	1.0	0.25	0.65000004	1.3226768	188.0	113.75	4.2083335	8.416667	0.0	7.6365585	5.1666665	126.73538327217102
368	3.3430927	1.4625881	4.9038563	0.2	125.083336	0.64484537	0.95	0.1	0.7142857	0.95	0.35	0.55	1.4359491	176.0	116.458336	4.0416665	8.625	0.0	10.200768	5.1666665	120.90808248519897
369	3.3537076	1.3632643	4.9942856	0.0	144.58333	0.59438777	0.90000004	0.15	0.67777777	0.90000004	0.25	0.5	1.2729343	220.0	135.5	4.0833335	9.083333	0.0	10.652102	5.5	122.92475461959839
370	3.3790824	1.6300952	5.5333333	0.0	130.375	0.6268041	1.0	0.2	0.7642857	1.0	0.45000002	0.65000004	1.2662115	196.0	121.125	4.0416665	9.25	0.0	9.38057	4.6666665	123.4825644493103
371	3.4111288	1.1013534	4.4932623	0.6666667	143.33333	0.56237626	0.85	0.25	0.6166667	0.85	0.3	0.6	1.1359804	160.0	134.625	4.2083335	8.708333	0.0	12.425414	5.0416665	124.72554540634155
372	3.4558766	1.1934831	4.7128205	0.59999996	137.25	0.5754808	0.90000004	0.1	0.6769231	0.90000004	0.3	0.65000004	1.3382189	163.0	127.416664	4.3333335	9.833333	0.0	12.212659	5.375	126.2535674571991
373	3.2779887	1.3839173	5.0590477	0.2	140.79167	0.63906246	0.95	0.2	0.69375	0.95	0.25	0.7	1.1628721	190.0	132.95833	4.0	7.8333335	0.0	12.68233	4.875	123.12625575065613
374	3.7456758	1.1797312	4.693333	0.2	123.208336	0.60280377	0.90000004	0.15	0.69166666	0.90000004	0.3	0.35	1.8001671	204.0	114.166664	4.4583335	9.041667	0.0	9.890285	5.4166665	127.54896688461304
375	3.715721	1.0367506	4.6670885	1.0526316	129.16667	0.599537	0.95	0.05	0.7055555	0.95	0.45000002	0.5	1.6629407	226.0	120.375	4.5	8.791667	0.0	10.073815	5.4583335	128.4687156677246
376	3.2777894	1.5034825	4.8533335	0.2	135.75	0.5994845	0.90000004	0.3	0.70000005	0.90000004	0.3	0.35	1.8514649	237.0	127.416664	4.0416665	8.333333	0.0	14.5967455	4.7916665	124.7433123588562
377	3.691267	1.2267846	4.9142857	0.6	124.166664	0.6457547	1.0	0.2	0.7357143	1.0	0.45000002	0.6	1.4315157	170.0	116.208336	4.4166665	7.9583335	0.0	12.820531	5.0	126.30012154579163
378	3.184571	1.4223319	4.735238	0.2	143.375	0.552551	0.85	0.1	0.68999994	0.85	0.5	0.7	1.008457	162.0	135.25	4.0833335	8.125	0.0	18.45543	5.1666665	127.92490220069885
379	3.4979355	1.3394587	4.618919	0.0	119.041664	0.5926471	0.90000004	0.2	0.7	0.90000004	0.35	0.7	0.9658516	164.0	110.625	4.25	8.416667	0.0	9.617722	5.1666665	123.86569738388062
380	3.4572296	1.4626117	4.7133336	0.0	112.708336	0.6333333	0.95	0.2	0.74375004	0.95	0.45000002	0.6	1.2780046	188.0	104.458336	4.25	8.25	0.0	7.078924	5.125	125.15521883964539
