Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Loss	ClipFrac	Entropy	KL	Acc	MaxAcc	MinAcc	MaxTrialAcc	TestFinetuneAcc	TestFinetuneLoss	TestFinetuneParam	NumAlphaAdj	NumEstimations	NumEdgeTrav	NumIllegalEdgeTrav	NumAlphaAdjBeforeTrav	UniqueEdges	Time
71	3.905093	0.41398874	4.3820148	2.3846154	81.25	-0.009567483	0.20167625	1.1834432	0.065776445	0.37058824	0.75	0.0	0.515	0.15	2.2926354	223.0	72.041664	4.9583335	9.208333	0.0	7.9423327	5.2083335	150.31050992012024
72	4.0024962	0.28320104	4.572838	3.3333333	80.833336	0.00574893	0.16350447	1.2311729	0.054505873	0.3945833	0.7	0.05	0.45714286	0.35	2.243959	217.0	71.833336	5.0	9.0	0.0	8.128396	5.3333335	154.52586889266968
73	3.8684514	0.44090933	4.6997404	2.8063493	109.875	0.0314377	0.12463513	1.2986926	0.063941814	0.3991453	0.75	0.1	0.43636367	0.35	2.075763	221.0	95.875	4.875	14.0	0.0	6.9980736	5.2083335	154.0333607196808
74	4.0247397	0.33149287	4.6051283	3.323077	102.833336	0.025516836	0.1529626	1.2699517	0.07702321	0.4095833	0.75	0.05	0.51875	0.2	2.9349377	220.0	92.916664	5.0	9.916667	0.0	10.037163	5.25	155.5894594192505
75	3.8060505	0.6244858	4.5811763	1.6	111.291664	0.027938806	0.16691707	1.360199	0.08141338	0.42155176	0.8	0.1	0.50555557	0.15	2.5763018	135.0	103.75	4.8333335	7.5416665	0.0	13.187912	4.9166665	153.77739071846008
76	3.9625814	0.37362227	4.691111	2.9373426	100.875	0.026949286	0.25850645	1.6012315	0.10222366	0.4478992	0.8	0.1	0.49999997	0.2	2.3715131	201.0	92.833336	4.9583335	8.041667	0.0	11.130313	5.1666665	155.1990396976471
77	4.021766	0.21373856	4.3798833	3.7137256	94.625	0.037115995	0.30615056	1.6666707	0.12290793	0.3695833	0.7	0.05	0.39000005	0.35	2.1141	190.0	85.083336	5.0	9.541667	0.0	9.363683	5.4166665	153.6112926006317
78	3.8677661	0.35712674	4.4401097	3.142012	83.875	0.02373308	0.29349816	1.6135365	0.102939524	0.36694917	0.65000004	0.1	0.45625	0.2	2.42757	220.0	75.25	4.9166665	8.625	0.0	8.891132	5.3333335	149.92323446273804
79	3.9428375	0.41653162	4.4767985	2.1857142	91.708336	0.021256514	0.28547463	1.5663775	0.100650586	0.39449152	0.7	0.1	0.54	0.25	2.392166	164.0	80.791664	4.9166665	10.916667	0.0	7.524916	5.1666665	151.534996509552
80	3.9989872	0.36830083	4.7266665	2.9969041	87.583336	0.02872493	0.29255047	1.5088137	0.106019594	0.39747903	0.75	0.05	0.51	0.1	2.3923311	120.0	78.791664	4.9583335	8.791667	0.0	8.94185	5.25	157.5716643333435
81	3.907894	0.25294226	4.69532	3.4133334	68.0	0.018809257	0.32142547	1.5519347	0.113452815	0.3925	0.7	0.05	0.4722222	0.3	2.1927125	196.0	60.375	5.0	7.625	0.0	7.7579093	5.375	148.98382925987244
82	4.0473824	0.23736711	4.419354	3.490909	60.375	0.014236766	0.3630828	1.591729	0.1003297	0.45	0.8	0.0	0.55625	0.3	2.0095036	291.0	52.333332	5.0	8.041667	0.0	6.613823	5.6666665	144.28197073936462
83	4.012814	0.2444338	4.443867	3.5692308	67.333336	0.010068667	0.3566127	1.5794073	0.08555112	0.41958335	0.85	0.05	0.5071429	0.2	2.4264076	156.0	59.75	5.0	7.5833335	0.0	7.9291368	5.2916665	144.98290967941284
84	3.9766529	0.25497937	4.3811364	3.3846154	63.375	0.011142723	0.3505371	1.5859418	0.09218246	0.40541667	0.8	0.0	0.5285714	0.2	2.445435	197.0	55.875	5.0	7.5	0.0	7.550341	5.375	151.45591568946838
85	3.941765	0.266694	4.4211035	3.5359478	58.0	0.012913595	0.37288257	1.5670462	0.088924386	0.36625	0.7	0.05	0.4777778	0.25	2.418901	213.0	48.166668	5.0	9.833333	0.0	5.1057935	5.5416665	149.73325109481812
86	4.0764747	0.29917374	4.6776843	3.5076923	51.166668	-0.008986955	0.41757968	1.5669667	0.09907574	0.43	0.8	0.1	0.54375005	0.15	2.6549134	214.0	39.541668	5.0	11.625	0.0	3.7284477	5.5833335	124.51012659072876
87	4.0268927	0.2658763	4.55	3.3454545	53.25	-0.0069760084	0.45168343	1.5289869	0.094063856	0.43458334	0.90000004	0.05	0.56111115	0.15	2.3466625	201.0	38.666668	5.0	14.583333	0.0	2.7679622	5.5833335	122.38744759559631
88	4.003767	0.26331115	4.4261436	3.4922845	64.0	-0.007536633	0.43142357	1.514723	0.10696691	0.4126051	0.7	0.1	0.49285716	0.2	2.3004599	198.0	43.5	4.9583335	20.5	0.0	2.1329608	5.5833335	123.06877040863037
89	3.9830291	0.22507495	4.445874	3.6470587	49.041668	-0.027147958	0.47063723	1.5057669	0.0930187	0.37041667	0.75	0.1	0.58000004	0.35	2.3528829	202.0	32.416668	5.0	16.625	0.0	2.1071198	5.8333335	125.49248027801514
90	3.9906342	0.37563652	4.5544367	2.9176607	58.541668	-0.022784362	0.4440802	1.4843391	0.084661745	0.4306723	0.75	0.0	0.5777778	0.45000002	2.1845264	224.0	37.666668	4.9583335	20.875	0.0	1.8822318	5.875	121.003249168396
91	3.9663162	0.40797383	4.565926	2.6571429	75.416664	-0.010958508	0.41793108	1.3697189	0.08391511	0.41764703	0.75	0.0	0.48181817	0.25	2.90769	193.0	56.291668	4.9583335	19.125	0.0	3.0740516	5.3333335	131.7869188785553
92	4.080856	0.29592556	4.5211234	3.482353	65.75	-0.0002875744	0.3806304	1.3088454	0.08238641	0.45416668	0.75	0.15	0.525	0.25	2.307936	197.0	51.041668	5.0	14.708333	0.0	3.5721738	5.25	125.61102437973022
93	4.033937	0.3200286	4.5087786	3.3882353	72.875	-0.00908822	0.40684023	1.3255342	0.08748429	0.40416667	0.75	0.15	0.54999995	0.1	2.7768	199.0	60.0	5.0	12.875	0.0	5.2021565	5.2916665	132.57868552207947
94	3.785106	0.5692295	4.3676925	2.3066666	128.20833	0.029588088	0.25226077	1.1882427	0.07847833	0.43728068	0.75	0.1	0.54499996	0.15	2.1928408	244.0	113.833336	4.75	14.375	0.0	8.87116	4.9166665	148.23679447174072
95	3.6568851	0.8998084	4.467275	1.12	128.41667	0.051757444	0.21326981	1.1022671	0.06939618	0.43648645	0.85	0.1	0.5928572	0.4	2.2822957	176.0	117.958336	4.625	10.458333	0.0	11.993667	4.75	146.16924405097961
96	3.885239	0.47365695	4.5562773	2.8136222	115.0	0.047095895	0.15342763	1.1620816	0.013941775	0.38931623	0.75	0.05	0.5	0.25	2.335697	174.0	104.541664	4.875	10.458333	0.0	10.732427	5.0416665	150.05971932411194
97	3.6666145	0.671966	4.3446155	1.6909091	113.041664	0.038246587	0.22870164	1.320531	0.05118789	0.41973686	0.75	0.05	0.56666666	0.3	2.1839325	204.0	104.458336	4.75	8.583333	0.0	11.874374	4.9166665	145.95627617835999
98	3.5649433	0.66030014	4.375238	1.7186813	134.04167	0.056263525	0.18135089	1.2945207	0.059040178	0.38214284	0.75	0.1	0.4888889	0.15	2.614802	203.0	125.333336	4.6666665	8.708333	0.0	14.666046	5.0	149.08778047561646
99	3.7865963	0.48909885	4.4330387	2.6497738	128.29167	0.024505422	0.18484575	1.3160955	0.058377262	0.40695652	0.7	0.1	0.5285714	0.15	2.296485	223.0	120.666664	4.7916665	7.625	0.0	15.992165	5.0	148.91765189170837
100	3.9399862	0.48568827	4.8187547	2.8246155	100.541664	-0.009893957	0.25423893	1.4018463	0.06998535	0.42118642	0.8	0.1	0.5666667	0.25	2.2969272	197.0	92.875	4.9166665	7.6666665	0.0	12.44014	4.9583335	145.95357847213745
101	3.6732466	0.66626793	4.407469	1.4444444	111.541664	-0.0073768273	0.25185892	1.431168	0.079386584	0.38695648	0.75	0.05	0.4590909	0.4	1.8710568	176.0	102.916664	4.7916665	8.625	0.0	11.897853	5.0	135.90120935440063
102	3.9250784	0.28189364	4.3963094	3.4133334	95.916664	-0.03526096	0.28103063	1.4969625	0.10406604	0.38	0.65000004	0.05	0.46249998	0.35	2.0187523	225.0	88.583336	5.0	7.3333335	0.0	11.988194	5.2916665	136.26279878616333
103	3.9651356	0.3257165	4.4031744	2.7127273	120.958336	-0.024387563	0.2754495	1.4089928	0.0890182	0.44453782	0.7	0.15	0.5541667	0.45000002	1.9976218	195.0	111.375	4.9583335	9.583333	0.0	11.773178	5.3333335	140.16524243354797
104	3.8096933	0.41289434	4.5238094	2.5958042	104.833336	-0.0064786747	0.26829067	1.398943	0.085677706	0.37923732	0.7	0.1	0.465	0.3	2.1057792	203.0	95.541664	4.9166665	9.291667	0.0	10.737262	5.2083335	138.21639847755432
105	3.8134644	0.64418316	4.5079365	1.8000001	106.833336	-0.019228587	0.29273623	1.429443	0.088514574	0.41249996	0.8	0.1	0.53499997	0.25	2.3874927	176.0	99.583336	4.8333335	7.25	0.0	13.46093	4.9583335	135.63214707374573
