Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Acc	MaxAcc	MinAcc	MaxTrialAcc	MaxMaxTrialAcc	MinMaxTrialAcc	TestFinetuneAcc	TestFinetuneLoss	TestFinetuneParam	NumAlphaAdj	NumEstimations	NumEdgeTrav	NumIllegalEdgeTrav	NumAlphaAdjBeforeTrav	UniqueEdges	Time
248	2.9367144	1.5279006	4.624087	0.2	130.33333	0.45000002	0.75	0.15	0.54	0.75	0.25	0.3	2.0526123	153.0	122.958336	3.875	7.375	0.0	11.185414	4.5	127.72238087654114
249	3.7526646	0.8351916	4.65439	1.5846153	115.875	0.5432432	0.85	0.2	0.63125	0.85	0.4	0.55	1.6689532	170.0	103.875	4.625	12.0	0.0	7.61331	6.0416665	130.4916477203369
250	3.418216	1.3474196	4.7885714	0.0	128.83333	0.5315534	0.90000004	0.1	0.6636364	0.90000004	0.35	0.4	1.7731678	133.0	119.708336	4.2916665	9.125	0.0	9.738776	5.5416665	131.58885836601257
251	3.3402376	0.9569208	4.5190477	1.0133333	146.25	0.5195238	0.8	0.05	0.54444444	0.8	0.2	0.25	2.0512831	170.0	136.70833	4.375	9.541667	0.0	11.664447	5.625	132.2286548614502
252	3.6087863	1.2323757	4.8263736	0.0	133.20833	0.525	0.85	0.1	0.65625	0.85	0.35	0.5	1.7801688	135.0	124.083336	4.3333335	9.125	0.0	10.447769	5.5	128.77604150772095
253	3.474366	1.4953202	4.6653967	0.0	121.333336	0.55544555	0.85	0.2	0.6458333	0.85	0.35	0.3	2.2539098	151.0	112.333336	4.2083335	9.0	0.0	11.975001	5.5	127.48033785820007
254	3.7700179	0.8429014	4.6349206	0.55	116.333336	0.5508929	0.85	0.15	0.6722222	0.85	0.5	0.3	1.9404888	125.0	107.0	4.6666665	9.333333	0.0	11.939552	5.7083335	136.97136330604553
255	3.2228508	1.3183341	4.751948	0.56842107	145.95833	0.52020204	0.85	0.1	0.6388889	0.85	0.35	0.45000002	1.7811159	144.0	136.58333	4.125	9.375	0.0	10.338073	5.2916665	131.02640438079834
256	3.3997886	1.1140234	4.501818	1.0181818	141.0	0.46747574	0.7	0.15	0.5357143	0.7	0.35	0.3	2.2041912	213.0	131.16667	4.2916665	9.833333	0.0	10.534504	5.5	135.11028575897217
257	3.4033039	1.3192589	5.0507936	0.6	134.95833	0.54362744	0.90000004	0.2	0.725	0.90000004	0.3	0.3	1.9131453	186.0	126.541664	4.25	8.416667	0.0	11.384529	5.4583335	134.12213587760925
258	3.8170087	1.2189469	5.0043955	0.0	115.416664	0.57222223	0.95	0.15	0.6388889	0.95	0.25	0.4	1.8615978	130.0	104.916664	4.5	10.5	0.0	8.103276	5.7916665	131.3724558353424
259	3.5661476	1.172734	4.826667	0.0	133.33333	0.51826924	0.95	0.1	0.62777776	0.95	0.35	0.6	2.0048633	153.0	123.25	4.3333335	10.083333	0.0	9.040932	5.4583335	131.83527755737305
260	3.490257	1.1881907	4.746667	0.9777778	154.91667	0.52669907	0.90000004	0.15	0.6571428	0.90000004	0.4	0.4	1.6933644	205.0	144.375	4.2916665	10.541667	0.0	9.57895	5.7083335	137.9518747329712
261	3.3015099	1.4354284	4.8527474	0.2	135.33333	0.6092784	0.95	0.2	0.6545454	0.95	0.3	0.35	2.0258534	189.0	126.916664	4.0416665	8.416667	0.0	10.947525	5.1666665	128.9760229587555
262	3.479232	1.3849297	4.766667	0.2	139.29167	0.592	0.90000004	0.15	0.6625	0.90000004	0.2	0.15	2.3024364	176.0	130.45833	4.1666665	8.833333	0.0	16.135937	5.125	129.70683455467224
263	3.481727	1.1642463	4.5396824	0.2	129.66667	0.5575472	0.90000004	0.15	0.65909094	0.90000004	0.45000002	0.4	1.7065861	163.0	119.541664	4.4166665	10.125	0.0	9.068927	5.7083335	134.30986404418945
264	3.2157784	1.4631006	4.609703	0.0	141.41667	0.4603093	0.95	0.1	0.55	0.95	0.15	0.55	1.6789192	189.0	132.41667	4.0416665	9.0	0.0	10.158919	5.125	126.87407422065735
265	3.0462005	1.5115283	4.7900434	0.2	135.41667	0.52663046	0.90000004	0.15	0.59444445	0.90000004	0.2	0.35	2.007936	173.0	127.583336	3.8333333	7.8333335	0.0	11.249649	4.75	122.84577059745789
266	3.3147557	1.5118897	4.942222	0.2	145.0	0.61093754	0.95	0.1	0.72499996	0.95	0.4	0.45000002	1.5326204	172.0	135.625	4.0	9.375	0.0	14.8698	4.9166665	125.07843732833862
267	3.7480743	1.0285922	4.8552384	1.0400001	116.25	0.5720184	0.90000004	0.2	0.6181819	0.90000004	0.2	0.45000002	1.7149931	146.0	106.416664	4.5416665	9.833333	0.0	9.070376	5.9166665	130.845938205719
268	3.7315645	1.0455632	4.8028574	0.75555557	119.583336	0.5402778	0.95	0.2	0.67999995	0.95	0.35	0.7	1.4050575	166.0	109.583336	4.5	10.0	0.0	10.806649	5.75	132.51064014434814
269	3.347997	1.357122	4.729916	0.0	140.54167	0.59949493	0.90000004	0.2	0.64285713	0.90000004	0.4	0.6	1.220716	188.0	131.91667	4.125	8.625	0.0	11.96666	4.9583335	125.37537717819214
270	3.1825674	1.487692	4.458182	0.0	130.29167	0.4510417	0.8	0.2	0.625	0.8	0.4	0.5	2.166798	181.0	121.583336	4.0	8.708333	0.0	9.285025	5.1666665	127.36135745048523
271	3.8310907	0.6920236	4.8028574	2.1485715	104.75	0.5247788	0.8	0.1	0.65	0.8	0.5	0.55	1.4938074	199.0	94.916664	4.7083335	9.833333	0.0	9.164394	5.625	131.05924773216248
272	3.1593754	1.4705485	4.6886716	0.55	142.0	0.587766	0.95	0.2	0.6555555	0.95	0.2	0.55	1.4794285	173.0	134.0	3.9166667	8.0	0.0	15.573868	4.7916665	126.79189682006836
273	3.6828306	1.1864997	4.7222967	0.2	120.75	0.549537	0.85	0.1	0.5625	0.85	0.1	0.4	1.7994572	142.0	111.375	4.5	9.375	0.0	9.976867	5.625	132.28490257263184
274	3.7279484	1.194187	5.024762	0.0	131.54167	0.5552381	0.90000004	0.1	0.6545454	0.90000004	0.35	0.5	1.5074813	160.0	122.75	4.375	8.791667	0.0	11.4701805	5.25	135.7808802127838
275	3.2999356	1.3843573	4.838095	0.45714283	124.166664	0.58811885	0.90000004	0.25	0.69	0.90000004	0.45000002	0.45000002	1.5050503	205.0	116.541664	4.2083335	7.625	0.0	11.950782	5.1666665	130.46950840950012
276	3.705143	0.90554875	4.7638097	1.2444445	131.16667	0.5490826	0.85	0.15	0.6944444	0.85	0.5	0.6	1.3751726	181.0	120.958336	4.5416665	10.208333	0.0	9.442795	5.75	134.52681756019592
277	3.3624065	1.5264955	5.3660607	0.0	147.79167	0.63469386	0.95	0.3	0.67777777	0.95	0.3	0.5	1.2326643	195.0	137.75	4.0833335	10.041667	0.0	10.79184	4.75	129.43686652183533
278	3.643982	0.9927171	4.7155557	0.45714283	150.70833	0.54575473	0.90000004	0.2	0.64090914	0.90000004	0.25	0.55	1.4438405	195.0	141.29167	4.4166665	9.416667	0.0	14.927872	5.2083335	130.46500086784363
279	3.6325462	1.1174604	4.7822223	1.2	125.083336	0.5599057	0.95	0.2	0.67142856	0.95	0.3	0.4	1.6232688	181.0	115.333336	4.4166665	9.75	0.0	9.647634	5.5	127.6868577003479
280	3.770456	1.189573	4.9353538	0.0	125.833336	0.5811927	0.95	0.1	0.65	0.95	0.2	0.65000004	1.29659	164.0	116.416664	4.5416665	9.416667	0.0	17.675507	5.8333335	132.55107522010803
281	3.5003445	1.2782778	5.0600467	0.59999996	125.75	0.6102941	0.95	0.1	0.68636364	0.95	0.1	0.55	1.5652838	189.0	117.666664	4.25	8.083333	0.0	11.491745	4.7916665	123.68611097335815
282	3.6478794	1.0352274	4.64	0.0	134.875	0.54587156	0.85	0.15	0.6571428	0.85	0.35	0.55	1.4042511	194.0	124.416664	4.5416665	10.458333	0.0	8.728682	5.5	129.8801727294922
283	3.6647139	1.0119867	4.6596494	0.6	116.833336	0.52272725	0.85	0.0	0.63125	0.85	0.25	0.3	1.9283228	209.0	107.416664	4.5833335	9.416667	0.0	11.9691725	5.5	134.76374697685242
284	3.491196	1.3639445	4.5751433	0.0	119.375	0.5686275	0.85	0.05	0.7	0.85	0.5	0.5	1.696217	123.0	110.625	4.25	8.75	0.0	8.502118	5.2083335	129.22591018676758
285	3.7666237	1.0848583	4.8763638	0.53333336	129.20833	0.587963	1.0	0.2	0.8055556	1.0	0.5	0.65000004	1.4005741	174.0	119.0	4.5	10.208333	0.0	10.05827	5.8333335	134.08190250396729
286	3.2508366	1.3835993	4.859394	0.0	147.25	0.5175258	0.85	0.15	0.58571434	0.85	0.3	0.55	1.7586683	219.0	137.875	4.0416665	9.375	0.0	11.651744	5.4583335	123.22504329681396
287	3.3939712	1.2745534	4.70101	0.0	121.875	0.57941175	0.95	0.2	0.64	0.95	0.2	0.75	1.0367624	201.0	112.791664	4.25	9.083333	0.0	8.882417	5.375	127.26062774658203
288	3.5970793	1.1481558	4.8707695	0.0	128.79167	0.5966346	0.95	0.25	0.6785714	0.95	0.45000002	0.4	1.6868632	193.0	120.375	4.3333335	8.416667	0.0	10.007789	5.2083335	127.11750364303589
289	3.2853737	1.4166337	4.7166963	0.0	128.70833	0.5520408	0.90000004	0.15	0.63125	0.90000004	0.4	0.5	1.72134	188.0	119.25	4.0833335	9.458333	0.0	12.317704	5.125	123.72203588485718
290	3.7103996	1.3587489	4.918681	0.0	121.541664	0.58915097	0.90000004	0.2	0.675	0.90000004	0.35	0.5	1.5755447	204.0	111.291664	4.4166665	10.25	0.0	7.950811	5.7916665	134.60917448997498
291	3.3952055	1.4453726	4.7952943	0.0	109.875	0.5767677	0.90000004	0.2	0.71875	0.90000004	0.4	0.55	1.8317795	181.0	101.333336	4.125	8.541667	0.0	6.3572364	5.4166665	128.9708912372589
292	3.682998	1.0900415	4.6952944	0.2	136.95833	0.58165133	0.95	0.15	0.685	0.95	0.4	0.45000002	1.6588694	140.0	126.166664	4.5416665	10.791667	0.0	11.115173	5.75	134.27635765075684
293	3.415014	1.2399856	4.5933332	0.5411765	127.666664	0.5886139	0.85	0.15	0.6222222	0.85	0.15	0.65000004	1.2987522	138.0	118.375	4.2083335	9.291667	0.0	11.761577	5.375	127.64195990562439
294	2.9877274	1.5055279	4.8533335	0.0	148.20833	0.5844444	0.85	0.25	0.63571423	0.85	0.45000002	0.55	1.3580203	179.0	140.0	3.75	8.208333	0.0	10.831436	4.75	119.3159248828888
295	3.2959719	1.2954783	4.877576	0.0	147.58333	0.52178216	0.85	0.15	0.6166666	0.85	0.4	0.55	1.2755792	172.0	138.70833	4.2083335	8.875	0.0	14.740452	5.1666665	125.59076595306396
296	3.5101001	1.2876866	4.6642423	0.0	134.79167	0.54754907	0.90000004	0.2	0.61875	0.90000004	0.2	0.5	1.6665525	178.0	126.208336	4.25	8.583333	0.0	14.142774	5.1666665	125.53191614151001
297	3.6890316	1.1374304	5.072381	0.61333334	147.41667	0.55330193	0.95	0.1	0.66499996	0.95	0.35	0.6	1.4096149	184.0	137.375	4.4166665	10.041667	0.0	13.498479	5.4583335	127.3474805355072
298	3.6824787	1.0152197	4.9092064	0.2	131.58333	0.56834865	0.90000004	0.15	0.625	0.90000004	0.2	0.5	2.2328491	194.0	121.5	4.5416665	10.083333	0.0	10.925919	5.7916665	134.1953740119934
299	3.4078858	1.4187627	4.896765	0.0	129.08333	0.6059406	0.95	0.15	0.72499996	0.95	0.45000002	0.5	1.7752254	132.0	120.75	4.2083335	8.333333	0.0	13.271976	5.4583335	127.69678807258606
300	3.7193801	0.96811455	4.83508	0.96000004	129.5	0.5022935	0.85	0.15	0.6125	0.85	0.25	0.55	1.733889	192.0	119.5	4.5416665	10.0	0.0	9.348689	5.7916665	128.8806858062744
301	3.4519303	1.1925553	4.670531	0.2	113.791664	0.50714284	0.8	0.2	0.6	0.8	0.45000002	0.45000002	1.513619	199.0	104.0	4.375	9.791667	0.0	6.8250384	5.875	123.48404455184937
302	3.5388908	1.0011201	4.6476192	0.9230769	124.208336	0.49345794	0.85	0.1	0.57222223	0.85	0.15	0.55	1.464187	184.0	113.666664	4.4583335	10.541667	0.0	10.342485	5.6666665	130.48021125793457
303	3.1260788	1.3079882	4.609626	0.0	140.79167	0.58684206	0.90000004	0.15	0.64444447	0.90000004	0.35	0.55	1.4186394	160.0	133.04167	3.9583333	7.75	0.0	8.893004	4.7916665	124.29015946388245
304	2.8913887	1.4744257	4.8818183	0.0	142.08333	0.539011	0.85	0.1	0.65	0.85	0.5	0.5	2.1521325	181.0	134.0	3.7916667	8.083333	0.0	9.263898	4.7916665	119.71302318572998
305	3.5149877	1.304391	4.921856	0.0	131.41667	0.5320388	0.90000004	0.25	0.665	0.90000004	0.3	0.6	1.1705649	195.0	121.416664	4.2916665	10.0	0.0	7.745426	5.3333335	127.93897247314453
306	3.436162	1.398918	4.6363635	0.0	119.083336	0.51960784	0.85	0.2	0.6222222	0.85	0.45000002	0.65000004	1.0708964	153.0	109.916664	4.25	9.166667	0.0	11.242393	5.625	134.39556407928467
307	3.4105864	1.4108535	5.517677	0.2	124.458336	0.51911765	0.95	0.1	0.68125	0.95	0.45000002	0.55	1.4569647	135.0	114.291664	4.25	10.166667	0.0	10.566895	5.625	124.13653349876404
308	3.3217669	1.2829263	4.9166965	0.2	131.625	0.5445545	0.90000004	0.05	0.54090905	0.90000004	0.2	0.65000004	1.1233591	156.0	122.083336	4.2083335	9.541667	0.0	10.074912	5.625	126.84149980545044
309	3.2892902	1.4080482	4.545055	0.0	145.66667	0.52835053	0.85	0.25	0.56363636	0.85	0.25	0.65000004	1.5928547	149.0	137.375	4.0416665	8.291667	0.0	12.431455	4.9166665	123.66490864753723
310	3.305436	1.2603185	4.7735043	0.0	146.5	0.5455	0.85	0.2	0.64285713	0.85	0.35	0.55	1.7227647	181.0	137.375	4.1666665	9.125	0.0	11.334709	5.0416665	127.78249835968018
311	3.831393	0.8801914	4.887436	1.247619	122.375	0.54727274	0.90000004	0.1	0.71666664	0.90000004	0.35	0.55	1.3437469	195.0	111.541664	4.5833335	10.833333	0.0	8.772981	5.9166665	131.40225458145142
312	3.685949	0.88026834	4.58	1.5777779	132.20833	0.566055	0.85	0.2	0.6416667	0.85	0.35	0.55	1.373173	150.0	123.083336	4.5416665	9.125	0.0	10.951642	5.7916665	130.82243728637695
313	3.430639	1.0119579	4.4261074	0.85	137.95833	0.5283654	0.90000004	0.05	0.6888889	0.90000004	0.4	0.5	1.7337997	152.0	127.916664	4.3333335	10.041667	0.0	8.94309	5.7083335	128.11914825439453
314	3.408619	1.5172778	4.8263526	0.0	125.958336	0.6277778	0.90000004	0.25	0.75	0.90000004	0.35	0.55	1.5497096	187.0	116.791664	4.125	9.166667	0.0	9.697933	5.125	124.48098063468933
315	3.2408383	1.2686391	4.56	0.0	153.5	0.5525253	1.0	0.2	0.66875005	1.0	0.45000002	0.55	1.1719428	198.0	143.70833	4.125	9.791667	0.0	9.39495	5.3333335	127.47433400154114
316	3.8071516	0.85637206	4.7883983	1.8444445	127.083336	0.52342343	0.85	0.05	0.6714286	0.85	0.4	0.45000002	1.732028	176.0	117.208336	4.625	9.875	0.0	10.381684	5.5833335	132.4417164325714
317	3.5645669	1.331231	4.738182	0.0	127.708336	0.5571429	0.95	0.15	0.675	0.95	0.2	0.55	1.4222566	135.0	118.333336	4.375	9.375	0.0	10.533351	5.2916665	126.778404712677
318	3.0633965	1.5199416	4.5070586	0.0	147.625	0.50212765	0.8	0.15	0.56875	0.8	0.35	0.5	1.6513497	144.0	138.29167	3.9166667	9.333333	0.0	9.4224615	5.0416665	123.52416276931763
319	3.5566216	1.2444353	4.741587	0.6	118.541664	0.56981134	0.90000004	0.2	0.7571429	0.90000004	0.65000004	0.5	1.9793793	158.0	108.75	4.4166665	9.791667	0.0	8.357425	5.5	129.68174958229065
320	3.4632738	1.2131957	4.772264	0.99999994	137.70833	0.5890476	0.90000004	0.15	0.66	0.90000004	0.4	0.55	1.2809052	154.0	127.75	4.375	9.958333	0.0	11.491046	5.2083335	131.4595329761505
321	3.396843	1.1045563	4.6044445	0.76363635	136.91667	0.57961166	0.90000004	0.25	0.71999997	0.90000004	0.45000002	0.55	1.7281282	184.0	126.5	4.2916665	10.416667	0.0	11.292351	5.2916665	130.22266578674316
322	3.4293888	1.05866	4.6828203	0.99999994	138.66667	0.5206731	0.85	0.2	0.65	0.85	0.4	0.75	1.164542	182.0	129.29167	4.3333335	9.375	0.0	15.572618	5.4583335	129.07053208351135
323	3.449091	1.4631994	4.8948717	0.0	122.958336	0.5186869	0.85	0.15	0.6277778	0.85	0.35	0.7	0.9405383	184.0	114.958336	4.125	8.0	0.0	12.36498	5.0416665	127.11832880973816
324	3.8569021	0.85566735	4.879481	1.224762	114.791664	0.5303572	0.90000004	0.15	0.7	0.90000004	0.5	0.6	1.4280326	118.0	105.958336	4.6666665	8.833333	0.0	9.156021	5.5	125.90236926078796
325	3.1380444	1.479345	4.6309524	0.0	140.83333	0.56473684	0.90000004	0.15	0.65714294	0.90000004	0.4	0.55	1.3303968	149.0	132.79167	3.9583333	8.041667	0.0	10.745369	5.0	123.90324521064758
326	3.3937426	1.185328	4.7219048	0.53333336	134.0	0.5349515	0.85	0.2	0.64375	0.85	0.35	0.6	1.3136634	174.0	124.916664	4.2916665	9.083333	0.0	8.447236	5.5	127.30635499954224
327	3.7316523	1.1324632	4.9742856	0.2	118.291664	0.6111111	0.95	0.2	0.70714283	0.95	0.4	0.7	1.3636401	164.0	108.875	4.5	9.416667	0.0	9.937121	5.5416665	127.51441025733948
328	3.3527539	1.2611221	4.757576	0.2	125.291664	0.5742574	0.90000004	0.15	0.71000004	0.90000004	0.5	0.6	1.2326187	179.0	115.916664	4.2083335	9.375	0.0	10.88609	5.2916665	149.5444893836975
329	3.4044158	1.5356243	5.2	0.0	140.375	0.6417526	0.95	0.2	0.75714284	0.95	0.55	0.6	1.873431	189.0	131.5	4.0416665	8.875	0.0	9.5684395	5.2083335	156.13358163833618
330	3.764953	1.1012799	4.743723	0.2	100.583336	0.5718182	0.90000004	0.2	0.69285715	0.90000004	0.35	0.55	1.5207837	176.0	92.166664	4.5833335	8.416667	0.0	9.32547	5.4583335	126.32358932495117
331	3.8088894	0.97920823	5.1750426	0.9777778	111.458336	0.54062504	0.95	0.05	0.665	0.95	0.2	0.65000004	1.3132967	151.0	102.458336	4.6666665	9.0	0.0	9.022239	5.5833335	129.8346917629242
332	3.716484	0.98891276	4.7508225	0.6105263	130.83333	0.53119266	0.90000004	0.1	0.56874996	0.90000004	0.3	0.55	1.2770371	191.0	120.125	4.5416665	10.708333	0.0	10.394666	5.4166665	131.77401995658875
333	3.3927536	1.3728374	4.762857	0.0	133.91667	0.57449996	0.85	0.15	0.7	0.85	0.6	0.55	1.4708467	176.0	125.166664	4.1666665	8.75	0.0	9.636116	5.0416665	126.73553848266602
334	3.6407883	1.0783473	4.8114285	0.61333334	135.5	0.5615741	0.90000004	0.15	0.65000004	0.90000004	0.2	0.45000002	2.2960563	163.0	125.083336	4.5	10.416667	0.0	12.505516	6.0833335	130.9242832660675
335	3.663805	1.0887458	4.9803753	0.2	130.20833	0.61203694	0.90000004	0.2	0.675	0.90000004	0.35	0.65000004	1.2026916	174.0	119.125	4.5	11.083333	0.0	7.903879	5.5833335	128.97899651527405
336	3.0720599	1.5538222	4.7757573	0.0	149.625	0.5758065	0.95	0.3	0.65909094	0.95	0.35	0.55	1.3186212	146.0	141.70833	3.875	7.9166665	0.0	16.481504	4.6666665	129.52442908287048
337	3.608792	0.9845851	4.7596416	1.2685314	124.708336	0.5788991	0.90000004	0.05	0.63124996	0.90000004	0.4	0.4	1.5183189	176.0	115.291664	4.5416665	9.416667	0.0	11.63324	5.6666665	129.85982632637024
338	3.2470162	1.4113352	4.6996827	0.0	138.375	0.5742425	0.95	0.2	0.6625	0.95	0.35	0.4	2.1237807	156.0	129.875	4.125	8.5	0.0	10.258655	5.2916665	122.04248046875
339	3.2040405	1.5268673	4.503896	0.0	145.25	0.5046875	0.8	0.15	0.58000004	0.8	0.35	0.4	1.8942219	197.0	136.54167	4.0	8.708333	0.0	11.878853	4.75	119.36655235290527
340	3.5121791	1.4403208	4.9142857	0.2	118.708336	0.5643564	0.95	0.15	0.71875	0.95	0.35	0.4	1.631431	151.0	109.041664	4.2083335	9.666667	0.0	12.456792	5.2083335	120.62900352478027
341	3.259017	1.372794	4.8394227	0.2	155.875	0.61927086	0.95	0.2	0.78125	0.95	0.35	0.35	1.7123601	164.0	147.45833	4.0	8.416667	0.0	11.110204	4.9583335	125.89210605621338
342	2.9195144	1.1216187	4.6	0.0	165.16667	0.5163044	0.8	0.1	0.67	0.8	0.45000002	0.5	1.707639	142.0	157.25	3.8333333	7.9166665	0.0	14.230103	4.7916665	121.85650372505188
343	3.1749706	1.3145701	4.6444445	0.2	136.5	0.5954546	0.85	0.1	0.71000004	0.85	0.45000002	0.6	1.3431526	173.0	128.20833	4.125	8.291667	0.0	12.301799	5.4166665	123.9785943031311
344	3.650178	1.2147005	4.7636366	0.0	123.083336	0.5714286	0.90000004	0.15	0.6	0.90000004	0.3	0.65000004	1.1886818	142.0	113.833336	4.375	9.25	0.0	9.698314	5.5	127.99423813819885
345	3.4533043	1.2745613	4.818182	0.5777778	125.75	0.5317308	0.90000004	0.1	0.61428577	0.90000004	0.1	0.4	2.3274987	155.0	116.875	4.3333335	8.875	0.0	10.902446	5.4166665	126.44145035743713
346	3.4467862	1.3631623	4.942735	0.0	134.25	0.5549505	0.95	0.25	0.6875	0.95	0.45000002	0.6	1.3415701	158.0	125.375	4.2083335	8.875	0.0	11.258903	5.125	128.93205380439758
347	3.3752182	1.201234	4.6622224	0.59999996	142.75	0.5608911	0.90000004	0.2	0.70000005	0.90000004	0.35	0.65000004	1.0421778	138.0	132.45833	4.2083335	10.291667	0.0	9.723581	5.625	124.7773859500885
348	3.373984	1.3445283	5.3597736	0.0	141.0	0.5904041	0.95	0.15	0.7285714	0.95	0.55	0.75	1.6029667	143.0	132.0	4.125	9.0	0.0	10.206044	5.375	124.71708750724792
349	3.381871	1.2328438	5.198974	0.99999994	136.70833	0.51960784	0.95	0.1	0.6666667	0.95	0.3	0.35	1.6361271	188.0	128.20833	4.25	8.5	0.0	12.44547	5.25	127.11674809455872
350	3.951803	1.0076799	4.8446155	0.2	114.083336	0.6303572	0.95	0.25	0.73	0.95	0.55	0.6	1.1102482	173.0	104.5	4.6666665	9.583333	0.0	9.91995	5.2916665	130.5072329044342
351	3.7453148	0.97935927	4.834872	0.90000004	131.66667	0.57731485	0.85	0.2	0.6272727	0.85	0.3	0.5	1.4946809	167.0	121.416664	4.5	10.25	0.0	10.5300455	5.75	131.82248902320862
352	3.4236372	1.2379599	4.583932	0.44705883	122.333336	0.50825244	0.85	0.2	0.6	0.85	0.35	0.4	2.3719816	156.0	113.666664	4.2916665	8.666667	0.0	14.172813	5.0833335	124.38803815841675
353	3.0388782	1.2509471	4.44767	0.2	123.083336	0.53282833	0.90000004	0.15	0.61428577	0.90000004	0.2	0.5	1.7970613	170.0	114.75	4.125	8.333333	0.0	14.451823	5.2083335	127.28769111633301
354	3.655318	1.2200326	5.002857	0.6	141.08333	0.62056077	0.90000004	0.25	0.7	0.90000004	0.4	0.65000004	1.237482	160.0	131.5	4.4583335	9.583333	0.0	11.627162	5.5833335	132.85041642189026
355	2.9754333	1.5554552	4.6294637	0.2	137.79167	0.5793478	0.85	0.2	0.63125	0.85	0.4	0.7	0.9543823	150.0	129.20833	3.8333333	8.583333	0.0	8.2572565	4.875	122.73540568351746
356	3.1456642	1.4513875	4.836364	0.0	129.625	0.62526315	0.90000004	0.2	0.6625	0.90000004	0.3	0.6	1.6839902	156.0	120.875	3.9583333	8.75	0.0	8.723801	4.875	124.1570053100586
357	3.010101	1.3790238	4.585983	0.0	147.5	0.57307696	0.85	0.25	0.7166667	0.85	0.45000002	0.65000004	1.0395279	180.0	139.79167	3.7916667	7.7083335	0.0	19.430677	4.75	122.94186544418335
358	3.664119	1.1094323	5.0358977	0.6	137.70833	0.61915886	0.90000004	0.2	0.70000005	0.90000004	0.3	0.6	1.2089432	154.0	125.875	4.4583335	11.833333	0.0	13.361697	5.8333335	144.57540798187256
359	3.3074236	1.3369612	4.608889	0.2	129.875	0.589	0.90000004	0.2	0.65	0.90000004	0.35	0.65000004	1.3085593	123.0	121.708336	4.1666665	8.166667	0.0	9.310533	4.875	134.88172841072083
360	3.5473537	1.2305505	4.822222	0.8888889	118.0	0.576699	0.95	0.15	0.705	0.95	0.45000002	0.55	1.7169569	152.0	108.958336	4.2916665	9.041667	0.0	11.501251	5.3333335	131.12899923324585
361	3.311084	1.395698	4.8533335	0.0	142.79167	0.60306126	0.95	0.25	0.705	0.95	0.4	0.45000002	1.7410867	154.0	134.41667	4.0833335	8.375	0.0	9.8874655	5.4583335	135.67213702201843
362	3.4055176	1.2776246	4.8293176	0.0	135.75	0.58811885	0.95	0.15	0.6	0.95	0.15	0.45000002	1.4909015	160.0	126.958336	4.2083335	8.791667	0.0	10.506687	5.3333335	164.08696579933167
363	3.4603016	1.317475	4.692774	0.0	127.416664	0.6289217	0.95	0.25	0.75555557	0.95	0.55	0.5	2.032015	164.0	117.583336	4.25	9.833333	0.0	8.789722	5.5416665	136.70734882354736
364	3.5635788	1.2656702	4.8191814	0.0	145.875	0.59757274	0.85	0.2	0.70000005	0.85	0.45000002	0.65000004	1.0354812	163.0	136.33333	4.2916665	9.541667	0.0	13.265598	5.0	138.3261640071869
365	3.4632423	1.2334095	4.7222223	0.0	137.5	0.5588236	0.95	0.2	0.6388889	0.95	0.2	0.55	1.5874301	175.0	126.708336	4.25	10.791667	0.0	8.823506	5.7083335	132.89485025405884
366	3.3312242	1.4438151	4.9589477	0.69090915	151.58333	0.59375	0.90000004	0.1	0.7071429	0.90000004	0.4	0.55	1.5494301	191.0	143.66667	4.0	7.9166665	0.0	12.877194	5.0	132.11610913276672
367	3.8907108	1.0040694	4.904762	0.0	110.083336	0.59369373	0.90000004	0.2	0.675	0.90000004	0.2	0.7	1.0251195	157.0	99.416664	4.625	10.666667	0.0	9.220691	5.625	132.01717138290405
368	3.4380348	1.528437	5.429697	0.0	135.25	0.61515146	0.95	0.15	0.7777778	0.95	0.55	0.65000004	1.0626909	140.0	126.75	4.125	8.5	0.0	10.752791	5.0833335	131.5834972858429
369	3.5687294	1.3140554	4.8190475	0.2	134.25	0.64077663	0.90000004	0.15	0.67222226	0.90000004	0.15	0.65000004	1.1514609	156.0	124.25	4.2916665	10.0	0.0	8.3436	5.625	135.961669921875
370	3.6249046	1.1098318	5.04	0.8363636	128.625	0.55607474	0.90000004	0.1	0.60909086	0.90000004	0.3	0.6	1.1757505	170.0	118.375	4.4583335	10.25	0.0	10.285385	6.0416665	138.37438464164734
371	3.3327715	1.3865175	5.00987	0.56	133.625	0.60154635	1.0	0.15	0.73125005	1.0	0.35	0.4	1.6825287	139.0	125.791664	4.0416665	7.8333335	0.0	10.961509	4.7916665	137.9167137145996
372	3.4643288	1.5351504	4.8733335	0.0	126.0	0.64591837	0.95	0.25	0.75625	0.95	0.4	0.65000004	1.180846	197.0	117.416664	4.0833335	8.583333	0.0	11.965014	4.875	127.58668565750122
373	2.800565	1.2825711	4.5666666	0.0	159.75	0.6105555	0.90000004	0.25	0.73333335	0.90000004	0.45000002	0.55	1.7409168	178.0	150.54167	3.75	9.208333	0.0	14.505246	4.8333335	128.0171618461609
374	3.3943799	1.5951084	4.9	0.0	130.66667	0.6050505	0.90000004	0.2	0.6875	0.90000004	0.45000002	0.55	1.2244691	140.0	122.125	4.125	8.541667	0.0	9.5303335	5.125	132.01769876480103
